probe_id,log2fc,t_stat,pvalue,qvalue,gene
TC13001478.hg.1,1.0089583333333323,4.724608239476192,0.00024581235348930335,0.0007413674232436659,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000044840 cpcScore=-1.0812900 cnci=-1.0000000 // --- // ---
TC06003063.hg.1,1.0087500000000014,7.989054859612652,1.7976331363710728e-07,2.6738286284342253e-06,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000042289 cpcScore=-0.8963840 cnci=-0.2489870|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000042290 cpcScore=-1.0316400 cnci=-0.1820800 // --- // ---
TC20001252.hg.1,1.008750000000001,3.457969511979873,0.0030003555535881746,0.006391218252506301,--- // --- // linc-ARFGEF2-12 chr20:+:46523122-46525630|linc-ARFGEF2-12 chr20:+:46523122-46525630|linc-ARFGEF2-12 chr20:+:46523122-46525630|linc-ARFGEF2-12 chr20:+:46523122-46525630|linc-ARFGEF2-12 chr20:+:46523122-46525630|linc-ARFGEF2-12 chr20:+:46523122-46525630|linc-ARFGEF2-12 chr20:+:46523122-46525630|linc-ARFGEF2-12 chr20:+:46523131-46525630|linc-ARFGEF2-12 chr20:+:46523132-46527679 // --- // ---
TC0X001615.hg.1,1.008750000000001,5.935631622244957,8.717334340869722e-06,4.4327119982699595e-05,--- // --- // accn=BC038597 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=20 cpcScore=-0.5944470 cnci=-0.2488490 // --- // ---
TC02001585.hg.1,1.008750000000001,3.067672420768253,0.007279184179961362,0.013822303281717305,NR_036226 // MIR4262 // microRNA 4262 // --- // 100422996
TC11003305.hg.1,1.0087500000000005,7.445228162687221,6.219364368740031e-07,6.069970184886209e-06,--- // --- // linc-CCDC82-2 chr11:-:97933034-97940762 // --- // ---
TC07000503.hg.1,1.0087500000000005,7.021640084759408,1.081509952488986e-06,8.953316669324046e-06,ENST00000411616 // MAGI2-AS2 // MAGI2 antisense RNA 2 // --- // 100874021 /// OTTHUMT00000340442 // MAGI2-AS2 // NULL // --- // ---
TC12001324.hg.1,1.00875,5.242655102383148,6.845824472970185e-05,0.0002466451600955445,"NM_030762 // BHLHE41 // basic helix-loop-helix family, member e41 // 12p12.1 // 79365 /// ENST00000242728 // BHLHE41 // basic helix-loop-helix family, member e41 // 12p12.1 // 79365 /// ENST00000540731 // BHLHE41 // basic helix-loop-helix family, member e41 // 12p12.1 // 79365 /// BC025968 // BHLHE41 // basic helix-loop-helix family, member e41 // 12p12.1 // 79365"
TC12002213.hg.1,1.00875,6.307678299060865,3.762799206471952e-06,2.2829676982447258e-05,--- // --- // linc-DPPA3 chr12:+:7491433-7494514 // --- // ---
TC06000700.hg.1,1.0087499999999991,7.89954974083778,2.041328065747366e-07,2.9064112909625787e-06,OTTHUMT00000041093 // OTTHUMG00000014957 // NULL // --- // --- /// OTTHUMT00000041093 // RP11-349P19.1 // NULL // --- // ---
TC12001723.hg.1,1.0085416666666673,9.873733487137446,1.132299021501209e-08,5.131465432729904e-07,NM_004616 // TSPAN8 // tetraspanin 8 // 12q14.1-q21.1 // 7103 /// ENST00000247829 // TSPAN8 // tetraspanin 8 // 12q14.1-q21.1 // 7103 /// ENST00000393330 // TSPAN8 // tetraspanin 8 // 12q14.1-q21.1 // 7103 /// ENST00000546561 // TSPAN8 // tetraspanin 8 // 12q14.1-q21.1 // 7103 /// ENST00000552128 // TSPAN8 // tetraspanin 8 // 12q14.1-q21.1 // 7103 /// ENST00000552786 // TSPAN8 // tetraspanin 8 // 12q14.1-q21.1 // 7103 /// BC005246 // TSPAN8 // tetraspanin 8 // 12q14.1-q21.1 // 7103
TC12001808.hg.1,1.008541666666667,2.5829242612046497,0.0178617302530215,0.030263120246036626,--- // --- // ncrna:misc_RNA chromosome:GRCh37:12:92564129:92564229:-1 gene:ENSG00000199895 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---
TC13001067.hg.1,1.0085416666666664,4.313459810392432,0.0003436485573620218,0.0009879475406165698,--- // --- // linc-COG3-2 chr13:+:45924457-45925485 // --- // ---
TC06001307.hg.1,1.0085416666666664,4.6768301803815975,0.0005404298346403526,0.0014592988593087703,OTTHUMT00000039969 // OTTHUMG00000014325 // NULL // --- // --- /// OTTHUMT00000039969 // RP11-686D16.1 // NULL // --- // ---
TC08002589.hg.1,1.0085416666666664,7.858722741840709,2.137052093022464e-07,2.986565681656063e-06,OTTHUMT00000381577 // OTTHUMG00000165050 // NULL // --- // --- /// OTTHUMT00000381577 // RP11-89M16.1 // NULL // --- // --- /// OTTHUMT00000381575 // OTTHUMG00000165050 // NULL // --- // --- /// OTTHUMT00000381575 // RP11-89M16.1 // NULL // --- // --- /// OTTHUMT00000381576 // OTTHUMG00000165050 // NULL // --- // --- /// OTTHUMT00000381576 // RP11-89M16.1 // NULL // --- // ---
TC08001640.hg.1,1.0083333333333346,3.3416388538058333,0.003566398184817796,0.007424828481451971,--- // --- // ncrna:snRNA chromosome:GRCh37:8:131016774:131016847:-1 gene:ENSG00000253043 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC02004478.hg.1,1.0083333333333342,5.451623111369859,2.818642460307594e-05,0.00011703700919858034,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000330061 cpcScore=-1.1454000 cnci=-0.3054102 // --- // ---
TC16001159.hg.1,1.0083333333333337,7.068075339192772,2.175845268602088e-06,1.4917551234421425e-05,--- // --- // ncrna:snRNA chromosome:GRCh37:16:58778155:58778261:-1 gene:ENSG00000200424 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC01001046.hg.1,1.0083333333333337,4.664955905302954,0.0001490931700554374,0.00048015850760700006,"NR_027337 // HIST2H2BA // histone cluster 2, H2ba (pseudogene) // 1p12-p11.2 // 337875 /// ENST00000430394 // HIST2H2BA // histone cluster 2, H2ba (pseudogene) // 1p12-p11.2 // 337875 /// OTTHUMT00000099688 // HIST2H2BA // NULL // --- // ---"
TC05000047.hg.1,1.0083333333333333,6.35155289528772,6.492550027087578e-06,3.50090035811696e-05,OTTHUMT00000365836 // OTTHUMG00000161704 // NULL // --- // --- /// OTTHUMT00000365836 // RP11-332J15.1 // NULL // --- // ---
TC06001378.hg.1,1.0083333333333329,2.737649048898146,0.01426635006853471,0.024876777550689767,"NR_003504 // GUSBP2 // glucuronidase, beta pseudogene 2 // 6p21 // 387036 /// ENST00000463434 // GUSBP2 // glucuronidase, beta pseudogene 2 // 6p21 // 387036 /// BC171739 // GUSBP2 // glucuronidase, beta pseudogene 2 // 6p21 // 387036"
TC01004993.hg.1,1.0083333333333329,9.777925430455063,1.1303735098460921e-08,5.131465432729904e-07,--- // --- // linc-LOC642587-4 chr1:+:208901289-208910042|linc-LOC642587-4 chr1:+:208902032-208906529|linc-LOC642587-4 chr1:+:208902049-208910106|linc-LOC642587-4 chr1:+:208902064-208910106|linc-LOC642587-4 chr1:+:208902589-208909619 // --- // ---
TC03002447.hg.1,1.0081250000000002,9.198499434159846,1.7662238664600943e-08,6.704303836667637e-07,--- // --- // linc-ALCAM-3 chr3:+:102636250-102871281|linc-ALCAM-3 chr3:+:102636250-102871234 // --- // ---
TC11003097.hg.1,1.0081250000000002,6.346843310544888,3.41883426437466e-06,2.1153293036896834e-05,--- // --- // accn=AJ131608 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=5262 cpcScore=-1.0619000 cnci=-0.2960721 // --- // ---
TC11000146.hg.1,1.0081249999999997,8.791903298674532,3.5250534954025344e-08,9.886926784542795e-07,ENST00000534653 // LOC100506238 // uncharacterized LOC100506238 // --- // 100506238
TC02004518.hg.1,1.0081249999999997,2.571838674698658,0.01842563093174187,0.031118597577997825,--- // --- // linc-PAX8-3 chr2:-:114464369-114467816 // --- // ---
TC01005522.hg.1,1.0081249999999997,5.613325735448562,1.7988527494042296e-05,8.05011259566886e-05,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000023103 cpcScore=-1.4076100 cnci=-0.3609459 // --- // ---
TC05000187.hg.1,1.0081249999999993,7.132798413637605,1.8981437405217223e-06,1.3493825719544253e-05,NM_000587 // C7 // complement component 7 // 5p13 // 730 /// ENST00000313164 // C7 // complement component 7 // 5p13 // 730 /// ENST00000440677 // C7 // complement component 7 // 5p13 // 730 /// ENST00000494960 // C7 // complement component 7 // 5p13 // 730 /// ENST00000515157 // C7 // complement component 7 // 5p13 // 730 /// BC063851 // C7 // complement component 7 // 5p13 // 730 /// OTTHUMT00000317680 // C7 // NULL // --- // --- /// OTTHUMT00000317684 // C7 // NULL // --- // --- /// OTTHUMT00000317681 // C7 // NULL // --- // --- /// OTTHUMT00000317682 // C7 // NULL // --- // --- /// OTTHUMT00000317683 // C7 // NULL // --- // --- /// OTTHUMT00000368328 // C7 // NULL // --- // --- /// OTTHUMT00000368331 // C7 // NULL // --- // ---
TC01001030.hg.1,1.0079166666666675,3.2819497235189474,0.0048009031726825285,0.009610630226926327,"NM_017709 // FAM46C // family with sequence similarity 46, member C // 1p12 // 54855 /// ENST00000369448 // FAM46C // family with sequence similarity 46, member C // 1p12 // 54855 /// BC036516 // FAM46C // family with sequence similarity 46, member C // 1p12 // 54855 /// BC131726 // FAM46C // family with sequence similarity 46, member C // 1p12 // 54855 /// OTTHUMT00000038424 // FAM46C // NULL // --- // ---"
TC03001649.hg.1,1.0079166666666675,11.104534829047063,2.327755450752272e-09,2.1347098218550583e-07,NM_001085357 // BTLA // B and T lymphocyte associated // 3q13.2 // 151888 /// NM_181780 // BTLA // B and T lymphocyte associated // 3q13.2 // 151888 /// BC107091 // BTLA // B and T lymphocyte associated // 3q13.2 // 151888 /// ENST00000334529 // BTLA // B and T lymphocyte associated // 3q13.2 // 151888 /// ENST00000474965 // BTLA // B and T lymphocyte associated // 3q13.2 // 151888 /// ENST00000383680 // BTLA // B and T lymphocyte associated // 3q13.2 // 151888 /// OTTHUMT00000354102 // BTLA // NULL // --- // --- /// OTTHUMT00000354101 // BTLA // NULL // --- // --- /// OTTHUMT00000354104 // BTLA // NULL // --- // --- /// OTTHUMT00000354103 // BTLA // NULL // --- // ---
TC09001810.hg.1,1.0079166666666657,5.3021198279075366,5.2826012649197674e-05,0.00019840016586067965,--- // --- // accn=NULL class=lincRNA name=Human lincRNA ref=Scripture Reconstruction LincRNAs By Luo transcriptId=linc_luo_592 cpcScore=-1.6758500 cnci=-0.2679639 // --- // ---
TC14000028.hg.1,1.0079166666666657,12.311971174252475,1.8717876017792862e-10,5.401627058673147e-08,ENST00000549877 // LOC101101776 // ribosome biogenesis protein BMS1 homolog pseudogene // --- // 101101776 /// ENST00000549877 // LINC00516 // long intergenic non-protein coding RNA 516 // 14q11.2 // 414763 /// ENST00000551545 // LOC101101776 // ribosome biogenesis protein BMS1 homolog pseudogene // --- // 101101776 /// ENST00000551545 // LINC00516 // long intergenic non-protein coding RNA 516 // 14q11.2 // 414763 /// ENST00000551908 // LOC101101776 // ribosome biogenesis protein BMS1 homolog pseudogene // --- // 101101776 /// ENST00000551908 // LINC00516 // long intergenic non-protein coding RNA 516 // 14q11.2 // 414763
TC06000632.hg.1,1.0079166666666652,7.9543711818764296,2.586401278486157e-07,3.3690021376291704e-06,OTTHUMT00000040809 // OTTHUMG00000014794 // NULL // --- // --- /// OTTHUMT00000040809 // RP3-365O12.2 // NULL // --- // ---
TC19000382.hg.1,1.0077083333333334,4.5490443986183475,0.00024778734268647194,0.0007463905645879238,NM_031218 // ZNF93 // zinc finger protein 93 // 19p12 // 81931 /// ENST00000343769 // ZNF93 // zinc finger protein 93 // 19p12 // 81931 /// ENST00000427325 // ZNF93 // zinc finger protein 93 // 19p12 // 81931 /// ENST00000430434 // ZNF93 // zinc finger protein 93 // 19p12 // 81931 /// BC136718 // ZNF93 // zinc finger protein 93 // 19p12 // 81931
TC01006006.hg.1,1.0075000000000016,5.601798605594182,2.3948164910483542e-05,0.00010229436903505171,--- // --- // linc-PTGS2-4 chr1:-:189837130-189837658 // --- // ---
TC01004782.hg.1,1.0075000000000012,7.489464405936821,3.2068586685598067e-07,3.904240370923413e-06,--- // --- // linc-APCS chr1:+:159436110-159453166 // --- // ---
TC04001681.hg.1,1.0074999999999994,6.9347521266485845,1.16004724514759e-06,9.41987378190554e-06,OTTHUMT00000365218 // OTTHUMG00000161530 // NULL // --- // --- /// OTTHUMT00000365218 // RP11-597D13.2 // NULL // --- // ---
TC05002920.hg.1,1.0072916666666676,5.247111347059669,3.9442440988599776e-05,0.00015518668968584546,--- // --- // accn=AK091007 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=2880 cpcScore=-1.1657700 cnci=-0.4061721 // --- // ---
TC14000715.hg.1,1.0072916666666667,5.2911448623891735,3.552382237523218e-05,0.00014220479443681776,NR_029871 // MIR379 // microRNA 379 // 14q32.31 // 494328 /// ENST00000362218 // MIR379 // microRNA 379 // 14q32.31 // 494328
TC05001343.hg.1,1.0072916666666667,7.527747189556419,3.093450672217716e-07,3.813393586209303e-06,--- // --- // [retired] cdna:known chromosome:GRCh37:5:52965911:52968075:-1 gene:ENSG00000250854 gene_biotype:antisense transcript_biotype:antisense|[retired] cdna:all chromosome:VEGA50:5:52965911:52968075:-1 Gene:OTTHUMG00000162283 // --- // ---
TC05002026.hg.1,1.0072916666666667,6.10663921345742,6.363199718136463e-06,3.4433380123913703e-05,OTTHUMT00000376029 // OTTHUMG00000163861 // NULL // --- // --- /// OTTHUMT00000376029 // CTB-181F24.1 // NULL // --- // --- /// OTTHUMT00000376030 // OTTHUMG00000163861 // NULL // --- // --- /// OTTHUMT00000376030 // CTB-181F24.1 // NULL // --- // ---
TC01004526.hg.1,1.0072916666666658,6.821548755612325,5.835684975489979e-06,3.2169153879582636e-05,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000027727 cpcScore=-1.3365100 cnci=-0.4455116 // --- // ---
TC0X000683.hg.1,1.0072916666666658,5.434027177954138,3.836643655159632e-05,0.00015181112899661297,NR_028344 // LINC00632 // long intergenic non-protein coding RNA 632 // Xq27.1 // 286411 /// NR_028345 // LINC00632 // long intergenic non-protein coding RNA 632 // Xq27.1 // 286411 /// OTTHUMT00000058582 // OTTHUMG00000022548 // NULL // --- // --- /// OTTHUMT00000058582 // RP1-177G6.2 // NULL // --- // --- /// OTTHUMT00000058581 // OTTHUMG00000022548 // NULL // --- // --- /// OTTHUMT00000058581 // RP1-177G6.2 // NULL // --- // ---
TC06003056.hg.1,1.0072916666666658,7.31700625415155,4.816813458101373e-07,5.123998226551943e-06,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000316061 cpcScore=-1.1402400 cnci=-0.3210362|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000042240 cpcScore=-0.2096380 cnci=-0.2388755|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000042241 cpcScore=-0.9258060 cnci=-0.1475079|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000042242 cpcScore=-1.0984500 cnci=-0.3007386|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000042243 cpcScore=-1.2835000 cnci=-0.4268564 // --- // ---
TC07003072.hg.1,1.0070833333333353,4.558688246548694,0.00019289831377238356,0.0006000846423928464,--- // --- // accn=AC004774 class=SRP_7SL RNA name=SRP ref=NONCODE v2.0 transcriptId=NULL cpcScore=-1.4440000 cnci=-0.3171841 // --- // ---
TC07002835.hg.1,1.0070833333333336,8.221155014482544,1.0800019660166529e-07,1.9474064822743e-06,--- // --- // linc-NPVF-7 chr7:-:25360920-25366434 // --- // ---
TC03003239.hg.1,1.0070833333333327,8.836895630145394,2.4377016369407816e-08,8.022081683203562e-07,--- // --- // linc-DNAJC19-7 chr3:-:182215995-182222490|linc-DNAJC19-7 chr3:-:182215995-182229636|linc-DNAJC19-7 chr3:-:182216051-182224912 // --- // ---
TC03001763.hg.1,1.0070833333333322,3.393941956648255,0.0031058864842029767,0.006586098367255727,"--- // --- // ENSG00000256880,ENST00000539989.1 // --- // ---"
TC10002959.hg.1,1.0068750000000009,5.652817167455451,2.671472628425775e-05,0.00011193699934045992,OTTHUMT00000047064 // OTTHUMG00000017762 // NULL // --- // --- /// OTTHUMT00000047064 // RP11-499P20.2 // NULL // --- // --- /// OTTHUMT00000047065 // OTTHUMG00000017762 // NULL // --- // --- /// OTTHUMT00000047065 // RP11-499P20.2 // NULL // --- // ---
TC10002479.hg.1,1.0068750000000004,6.458085375758867,4.311932305892878e-06,2.5371206693882125e-05,--- // --- // accn=AK096685 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=2428 cpcScore=-0.2592410 cnci=-0.4021960 // --- // ---
TC02004371.hg.1,1.006875,6.423331284935367,3.139167794761296e-06,1.9789402544353658e-05,--- // --- // linc-LRRTM1-7 chr2:-:82704258-82765835 // --- // ---
TC21000601.hg.1,1.006874999999999,6.353364732274147,3.854215145166925e-06,2.3254774868015734e-05,--- // --- // accn=U03241 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1872 cpcScore=-1.2740000 cnci=-0.2104440 // --- // ---
TC11001612.hg.1,1.0066666666666677,4.1960433574186675,0.0008786020248910285,0.0022138148334642305,"--- // --- // DQ576239,uc001mzc.2 // --- // ---"
TC12002459.hg.1,1.0066666666666668,4.613187709168402,0.0008430976766712824,0.0021373661524321896,--- // --- // linc-OSBPL8-BP chr12:+:76953673-77009090|linc-OSBPL8-BP chr12:+:76961162-77009334 // --- // ---
TC06002061.hg.1,1.0066666666666668,6.083500467295294,7.265403950326679e-06,3.828766957684251e-05,NR_030315 // MIR548B // microRNA 548b // 6q22.31 // 693128 /// ENST00000385247 // MIR548B // microRNA 548b // 6q22.31 // 693128
TC06002867.hg.1,1.0066666666666668,5.279127350250458,4.5632110271287164e-05,0.00017539103775966074,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000041156 cpcScore=-1.3443000 cnci=-0.3861122 // --- // ---
TC17001052.hg.1,1.0066666666666668,4.822011422556225,0.00012094574184392884,0.00040053391034329815,NM_032530 // ZNF594 // zinc finger protein 594 // 17p13 // 84622 /// ENST00000381752 // ZNF594 // zinc finger protein 594 // 17p13 // 84622 /// ENST00000389222 // ZNF594 // zinc finger protein 594 // 17p13 // 84622 /// ENST00000399604 // ZNF594 // zinc finger protein 594 // 17p13 // 84622 /// BC136604 // ZNF594 // zinc finger protein 594 // 17p13 // 84622 /// OTTHUMT00000255082 // ZNF594 // NULL // --- // ---
TC02000693.hg.1,1.0066666666666668,2.783605220308856,0.012609281376528992,0.02232627701489983,"--- // --- // DQ579470,uc010yxj.2 // --- // ---"
TC06001711.hg.1,1.0066666666666664,7.741617689140267,2.13467500934766e-07,2.9844789654498713e-06,ENST00000435541 // ADCY10P1 // adenylate cyclase 10 (soluble) pseudogene 1 // 6p21.1 // 221442 /// OTTHUMT00000040502 // ADCY10P1 // NULL // --- // ---
TC17002763.hg.1,1.006666666666666,3.729923216357639,0.0025587487276067344,0.0055626548218990265,--- // --- // linc-ABCA5-6 chr17:-:67353283-67355360 // --- // ---
TC06001842.hg.1,1.0066666666666655,9.080089220349247,2.0247730599276912e-08,7.266752583051083e-07,"NM_152688 // KHDRBS2 // KH domain containing, RNA binding, signal transduction associated 2 // 6q11.1 // 202559 /// ENST00000281156 // KHDRBS2 // KH domain containing, RNA binding, signal transduction associated 2 // 6q11.1 // 202559 /// ENST00000539571 // KHDRBS2 // KH domain containing, RNA binding, signal transduction associated 2 // 6q11.1 // 202559 /// BC034043 // KHDRBS2 // KH domain containing, RNA binding, signal transduction associated 2 // 6q11.1 // 202559 /// OTTHUMT00000041066 // KHDRBS2 // NULL // --- // ---"
TC06002958.hg.1,1.006250000000001,5.6689859701849254,1.5291429027939036e-05,7.035495124335131e-05,--- // --- // linc-LIN28B-2 chr6:+:103982911-103988696|linc-LIN28B-2 chr6:+:103987270-103988696 // --- // ---
TC03002280.hg.1,1.006250000000001,6.249229069820346,4.207920768855609e-06,2.489508267735076e-05,--- // --- // linc-STAC chr3:+:36312167-36351498 // --- // ---
TC02003856.hg.1,1.0062500000000005,5.187678457101993,0.00011234282402717685,0.0003753171830459208,--- // --- // linc-CCDC140-2 chr2:+:222597440-222601602 // --- // ---
TC02001876.hg.1,1.0062499999999996,6.625794930278105,2.3520303031155006e-06,1.582581728863925e-05,--- // --- // ncrna:snoRNA chromosome:GRCh37:2:57243196:57243299:-1 gene:ENSG00000238690 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---
TC19000508.hg.1,1.0060416666666665,6.5406025592263095,2.9082019143538958e-06,1.8654329826436766e-05,NM_001242472 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// NM_001242474 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// NM_001242475 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// NM_001242476 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// NM_003419 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// NR_038362 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// ENST00000344705 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// ENST00000420450 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// ENST00000526123 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// ENST00000529555 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// BC032863 // ZNF345 // zinc finger protein 345 // 19q13.12 // 25850 /// OTTHUMT00000109576 // ZNF345 // NULL // --- // --- /// OTTHUMT00000109577 // ZNF345 // NULL // --- // ---
TC13000545.hg.1,1.0060416666666665,2.665913023611919,0.014845396542040572,0.025746865052674022,"--- // --- // DQ594776,uc001uts.1 // --- // ---"
TC13000546.hg.1,1.0060416666666665,2.665913023611919,0.014845396542040572,0.025746865052674022,"--- // --- // DQ594776,uc021rhw.1 // --- // ---"
TC04002572.hg.1,1.0060416666666665,8.759150527746181,3.6533868568037115e-08,1.012061507365041e-06,--- // --- // accn=BC039448 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=2529 cpcScore=-0.8806890 cnci=-0.3595105 // --- // ---
TC14002020.hg.1,1.0060416666666665,5.449499368473238,2.4681124071157634e-05,0.00010478886804634597,--- // --- // accn=AF086035 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=705 cpcScore=-1.2955400 cnci=-0.4420042 // --- // ---
TC08000566.hg.1,1.0060416666666652,3.439085179830634,0.002762717895903037,0.0059486261741770385,OTTHUMT00000378255 // OTTHUMG00000164316 // NULL // --- // --- /// OTTHUMT00000378255 // RP11-10N23.2 // NULL // --- // ---
TC01004372.hg.1,1.0058333333333334,6.065694252856339,7.669665469194422e-06,3.995349608915845e-05,--- // --- // linc-SLC5A9-2 chr1:+:48549624-48607894 // --- // ---
TC04002954.hg.1,1.005833333333333,7.076021331199164,7.370469388385487e-07,6.821962639210703e-06,OTTHUMT00000360432 // OTTHUMG00000160392 // NULL // --- // --- /// OTTHUMT00000360432 // RP11-399D2.1 // NULL // --- // --- /// OTTHUMT00000360433 // OTTHUMG00000160392 // NULL // --- // --- /// OTTHUMT00000360433 // RP11-399D2.1 // NULL // --- // --- /// OTTHUMT00000360434 // OTTHUMG00000160392 // NULL // --- // --- /// OTTHUMT00000360434 // RP11-399D2.1 // NULL // --- // ---
TC14002323.hg.1,1.005625000000001,3.6674221832927736,0.001613612279005691,0.0037384296832159844,NR_029434 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// NR_029435 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000551597 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000553657 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000554309 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000555037 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000555162 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000555275 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000555707 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000556002 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000556225 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000556400 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000556804 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000557412 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025 /// ENST00000557660 // FLJ31306 // uncharacterized LOC379025 // 14q23.1 // 379025
TC17000609.hg.1,1.0056250000000002,2.7267377159379604,0.014310874088018254,0.024947329566453173,NM_006310 // NPEPPS // aminopeptidase puromycin sensitive // 17q21 // 9520 /// ENST00000322157 // NPEPPS // aminopeptidase puromycin sensitive // 17q21 // 9520 /// ENST00000530173 // NPEPPS // aminopeptidase puromycin sensitive // 17q21 // 9520 /// ENST00000534814 // NPEPPS // aminopeptidase puromycin sensitive // 17q21 // 9520 /// ENST00000539572 // LOC100653042 // uncharacterized LOC100653042 // --- // 100653042 /// ENST00000539572 // NPEPPS // aminopeptidase puromycin sensitive // 17q21 // 9520 /// ENST00000544660 // NPEPPS // aminopeptidase puromycin sensitive // 17q21 // 9520 /// BC065294 // NPEPPS // aminopeptidase puromycin sensitive // 17q21 // 9520
TC10000257.hg.1,1.0056249999999984,3.2566068673755555,0.005047408728923246,0.010038624470495361,NR_024497 // LOC399744 // uncharacterized LOC399744 // 10p11.1 // 399744
TC15000400.hg.1,1.005416666666667,4.364362605473387,0.000347369984403976,0.0009967790042421998,NR_027642 // DCAF13P3 // DDB1 and CUL4 associated factor 13 pseudogene 3 // 15q21.2 // 100132724
TC09002719.hg.1,1.005416666666667,4.724632811140904,0.00018027597620019322,0.000565664984008487,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000053527 cpcScore=-1.2465800 cnci=-0.2677477 // --- // ---
TC03001831.hg.1,1.0054166666666666,9.105971587116658,9.930746734209303e-08,1.8479015306356732e-06,NR_027070 // PISRT1 // polled intersex syndrome regulated transcript 1 (non-protein coding RNA) // 3q23 // 140464
TC06000152.hg.1,1.0054166666666662,5.868850871030128,9.837402300396678e-06,4.8939155926122505e-05,"ENST00000410441 // RNY5P5 // RNA, Ro-associated Y5 pseudogene 5 // --- // ---"
TC02003331.hg.1,1.005208333333333,2.7874991546636383,0.011559520908263758,0.02068175099735673,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000328143 cpcScore=-1.1672200 cnci=-0.3068566 // --- // ---
TC11000850.hg.1,1.0050000000000003,6.53403772169525,2.3087914052095444e-06,1.5606413014113127e-05,--- // --- // havana:lincRNA chromosome:GRCh37:11:81682036:81698855:1 gene:ENSG00000254511 gene_biotype:lincRNA transcript_biotype:lincRNA // --- // ---
